BPC,CCR,Report_Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative_Closure,Allegation,Finding,ofcrRace,ofcrSex,ObjectId
18-776,70233,2019/09/17 00:00:00+00,Letter,0,Unknown,Female,2018/10/24 00:00:00+00,SPECIAL VICTIMS UNIT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Hispanic,Male,11424
18-776,70233,2019/09/17 00:00:00+00,Letter,0,Unknown,Female,2018/10/24 00:00:00+00,SEX CRIMES UNIT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Black,Female,11425
18-776,70233,2019/09/17 00:00:00+00,Letter,0,Unknown,Female,2018/10/24 00:00:00+00,SEX CRIMES UNIT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Black,Male,11429
18-776,70233,2019/09/17 00:00:00+00,Letter,0,Unknown,Female,2018/10/24 00:00:00+00,8TH PRECINCT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Black,Male,11430
18-775,70232,2019/09/17 00:00:00+00,Telephone (or TDD),70,Unknown,Female,2018/09/19 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,11431
18-775,70232,2019/09/17 00:00:00+00,Telephone (or TDD),70,Unknown,Female,2018/09/19 00:00:00+00,COMMUNICATIONS OPERATIONS,Admin.close/Inadequate Service,Service,Admin. Closure,Unknown,Unknown,11601
18-774,70231,2019/09/17 00:00:00+00,Online,69,White,Male,2018/12/12 00:00:00+00,UNKNOWN COMMAND,,Property,No Charge,Unknown,Unknown,11604
18-774,70231,2019/09/17 00:00:00+00,Online,69,White,Male,2018/12/12 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,11605
18-774,70231,2019/09/17 00:00:00+00,Online,69,White,Male,2018/12/12 00:00:00+00,HARBORMASTER UNIT,,Procedure,Inconclusive,White,Male,11606
18-774,70231,2019/09/17 00:00:00+00,Online,69,White,Male,2018/12/12 00:00:00+00,HARBORMASTER UNIT,,Demeanor,Inconclusive,White,Male,11607
18-773,70230,2019/09/17 00:00:00+00,Telephone (or TDD),39,Black,Female,2018/12/17 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,11608
18-773,70230,2019/09/17 00:00:00+00,Telephone (or TDD),39,Black,Female,2018/12/17 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,Black,Male,11609
18-773,70230,2019/09/17 00:00:00+00,Telephone (or TDD),39,Black,Female,2018/12/17 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,Black,Female,11610
18-773,70230,2019/09/17 00:00:00+00,Telephone (or TDD),39,Black,Female,2018/12/17 00:00:00+00,8TH PRECINCT,,Demeanor,Unfounded,Black,Male,11611
18-773,70230,2019/09/17 00:00:00+00,Telephone (or TDD),39,Black,Female,2018/12/17 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,Black,Male,11612
18-772,70229,2019/09/17 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/10/17 00:00:00+00,11TH PRECINCT PDU,,Service,Unfounded,White,Male,11613
18-772,70229,2019/09/17 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/10/17 00:00:00+00,11TH PRECINCT PDU,,Service,Unfounded,Black,Male,11614
18-772,70229,2019/09/17 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/10/17 00:00:00+00,11TH PRECINCT PDU,,Service,Unfounded,Hispanic,Female,11615
18-772,70229,2019/09/17 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/10/17 00:00:00+00,11TH PRECINCT PDU,,Procedure,No Charge,Black,Male,11616
18-772,70229,2019/09/17 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/10/17 00:00:00+00,11TH PRECINCT PDU,,Demeanor,Inconclusive,White,Male,11617
18-772,70229,2019/09/17 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/10/17 00:00:00+00,11TH PRECINCT PDU,,Demeanor,Inconclusive,Black,Male,11618
18-772,70229,2019/09/17 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/10/17 00:00:00+00,11TH PRECINCT PDU,,Demeanor,Inconclusive,Hispanic,Female,11619
18-771,70228,2019/09/17 00:00:00+00,Online,50,Black,Male,2018/12/13 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Sustained,Asian,Male,11620
18-770,70227,2019/09/17 00:00:00+00,Telephone (or TDD),51,Black,Male,2018/12/14 00:00:00+00,7TH PRECINCT,Admin. Closure,Service,No Charge,White,Male,11621
18-770,70227,2019/09/17 00:00:00+00,Telephone (or TDD),51,Black,Male,2018/12/14 00:00:00+00,7TH PRECINCT,Admin. Closure,Service,No Charge,Other,Female,11622
18-770,70227,2019/09/17 00:00:00+00,Telephone (or TDD),51,Black,Male,2018/12/14 00:00:00+00,7TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,11623
18-770,70227,2019/09/17 00:00:00+00,Telephone (or TDD),51,Black,Male,2018/12/14 00:00:00+00,7TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Other,Female,11624
18-769,70226,2019/09/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/12/20 00:00:00+00,UNKNOWN COMMAND,,Search,No Charge,Unknown,Unknown,11625
18-769,70226,2019/09/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/12/20 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,11626
18-769,70226,2019/09/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/12/20 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Sustained,Black,Male,11627
18-769,70226,2019/09/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/12/20 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Exonerated,Black,Male,11628
18-768,70225,2019/09/14 00:00:00+00,Walk In,43,Black,Female,2018/12/18 00:00:00+00,3RD PRECINCT,,Property,No Charge,Black,Female,11407
18-768,70225,2019/09/14 00:00:00+00,Walk In,43,Black,Female,2018/12/18 00:00:00+00,3RD PRECINCT,,Procedure,Unfounded,Black,Female,11408
18-768,70225,2019/09/14 00:00:00+00,Walk In,43,Black,Female,2018/12/18 00:00:00+00,3RD PRECINCT,,Procedure,No Charge,Black,Female,11409
18-768,70225,2019/09/14 00:00:00+00,Walk In,43,Black,Female,2018/12/18 00:00:00+00,3RD PRECINCT,,Demeanor,Unfounded,Black,Female,11410
18-768,70225,2019/09/14 00:00:00+00,Walk In,0,Black,Male,2018/12/18 00:00:00+00,3RD PRECINCT,,Property,No Charge,Black,Female,11411
18-768,70225,2019/09/14 00:00:00+00,Walk In,0,Black,Male,2018/12/18 00:00:00+00,3RD PRECINCT,,Procedure,Unfounded,Black,Female,11412
18-768,70225,2019/09/14 00:00:00+00,Walk In,0,Black,Male,2018/12/18 00:00:00+00,3RD PRECINCT,,Procedure,No Charge,Black,Female,11413
18-768,70225,2019/09/14 00:00:00+00,Walk In,0,Black,Male,2018/12/18 00:00:00+00,3RD PRECINCT,,Demeanor,Unfounded,Black,Female,11414
18-767,70224,2019/09/14 00:00:00+00,Walk In,49,Black,Female,2019/01/02 00:00:00+00,11TH PRECINCT,,Procedure,Exonerated,White,Male,11415
18-767,70224,2019/09/14 00:00:00+00,Walk In,49,Black,Female,2019/01/02 00:00:00+00,11TH PRECINCT,,Demeanor,Sustained,White,Male,11416
18-767,70224,2019/09/14 00:00:00+00,Walk In,49,Black,Female,2019/01/02 00:00:00+00,11TH PRECINCT,,Demeanor,No Charge,White,Female,11417
18-766,70223,2019/09/14 00:00:00+00,Telephone (or TDD),75,Black,Female,2018/12/12 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown,11418
18-766,70223,2019/09/14 00:00:00+00,Telephone (or TDD),75,Black,Female,2018/12/12 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Harassment,No Charge,Unknown,Unknown,11419
18-766,70223,2019/09/14 00:00:00+00,Telephone (or TDD),75,Black,Female,2018/12/12 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Entry,No Charge,Unknown,Unknown,11420
18-765,70222,2019/09/13 00:00:00+00,Online,37,Black,Male,2019/01/02 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,11388
18-765,70222,2019/09/13 00:00:00+00,Online,37,Black,Male,2019/01/02 00:00:00+00,9TH PRECINCT PDU,,Service,Exonerated,White,Male,11389
18-765,70222,2019/09/13 00:00:00+00,Online,37,Black,Male,2019/01/02 00:00:00+00,9TH PRECINCT PDU,,Demeanor,Inconclusive,White,Male,11391
18-764,70221,2019/09/13 00:00:00+00,Telephone (or TDD),59,Black,Female,2018/09/19 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,11392
18-764,70221,2019/09/13 00:00:00+00,Telephone (or TDD),59,Black,Female,2018/09/19 00:00:00+00,COMMUNICATIONS OPERATIONS,Admin.close/Inadequate Service,Service,Admin. Closure,Unknown,Unknown,11393
18-763,70220,2019/09/13 00:00:00+00,Walk In,68,Black,Female,2018/12/11 00:00:00+00,8TH PRECINCT PDU,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,11394
18-762,70219,2019/09/13 00:00:00+00,Telephone (or TDD),47,Black,Male,2018/12/14 00:00:00+00,6TH PRECINCT,,Procedure,No Charge,White,Male,11395
18-762,70219,2019/09/13 00:00:00+00,Telephone (or TDD),47,Black,Male,2018/12/14 00:00:00+00,6TH PRECINCT,,Procedure,Inconclusive,White,Male,11396
18-762,70219,2019/09/13 00:00:00+00,Telephone (or TDD),47,Black,Male,2018/12/14 00:00:00+00,6TH PRECINCT,,Harassment,Unfounded,Black,Male,11397
18-762,70219,2019/09/13 00:00:00+00,Telephone (or TDD),47,Black,Male,2018/12/14 00:00:00+00,6TH PRECINCT,,Harassment,Unfounded,White,Male,11398
18-761,70218,2019/09/13 00:00:00+00,Online,44,Unknown,Male,2018/12/07 00:00:00+00,8TH PRECINCT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Hispanic,Male,11399
18-761,70218,2019/09/13 00:00:00+00,Online,44,Unknown,Male,2018/12/07 00:00:00+00,8TH PRECINCT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,White,Male,11400
18-760,70217,2019/09/13 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/11/19 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,11401
18-760,70217,2019/09/13 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/11/19 00:00:00+00,7TH PRECINCT,,Procedure,Unfounded,White,Male,11402
18-760,70217,2019/09/13 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/11/19 00:00:00+00,7TH PRECINCT,,Procedure,Unfounded,White,Male,11403
18-760,70217,2019/09/13 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/11/19 00:00:00+00,7TH PRECINCT,,Procedure,Sustained,Black,Male,11404
18-760,70217,2019/09/13 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/11/19 00:00:00+00,7TH PRECINCT,,Procedure,Exonerated,White,Male,11405
18-760,70217,2019/09/13 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/11/19 00:00:00+00,7TH PRECINCT,,Procedure,Exonerated,White,Male,11406
18-759,70216,2019/09/12 00:00:00+00,Walk In,32,Hispanic,Male,2018/12/07 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown,11206
18-759,70216,2019/09/12 00:00:00+00,Walk In,32,Hispanic,Male,2018/12/07 00:00:00+00,4TH PRECINCT,,Demeanor,Inconclusive,White,Male,11214
18-758,70215,2019/09/12 00:00:00+00,Telephone (or TDD),37,Black,Female,2018/12/12 00:00:00+00,11TH PRECINCT,,Service,Sustained,Black,Male,11222
18-758,70215,2019/09/12 00:00:00+00,Telephone (or TDD),37,Black,Female,2018/12/12 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,Black,Male,11230
18-757,70214,2019/09/12 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/09/13 00:00:00+00,8TH PRECINCT,Duplication,Service,Void,White,Male,11238
18-757,70214,2019/09/12 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/09/13 00:00:00+00,8TH PRECINCT,Duplication,Procedure,Void,White,Male,11288
18-756,70213,2019/09/12 00:00:00+00,Telephone (or TDD),27,Unknown,Male,2018/09/28 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,11290
18-756,70213,2019/09/12 00:00:00+00,Telephone (or TDD),27,Unknown,Male,2018/09/28 00:00:00+00,FATAL SQUAD,,Procedure,Sustained,White,Male,11296
18-756,70213,2019/09/12 00:00:00+00,Telephone (or TDD),27,Unknown,Male,2018/09/28 00:00:00+00,FATAL SQUAD,,Procedure,Sustained,White,Male,11307
18-756,70213,2019/09/12 00:00:00+00,Telephone (or TDD),27,Unknown,Male,2018/09/28 00:00:00+00,FATAL SQUAD,,Demeanor,Sustained,White,Male,11314
18-755,70212,2019/09/11 00:00:00+00,Walk In,23,Black,Male,2018/12/05 00:00:00+00,6TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,11520
18-754,70211,2019/09/11 00:00:00+00,Telephone (or TDD),37,Black,Male,2018/10/25 00:00:00+00,UNKNOWN COMMAND,Transferred,Demeanor,Admin. Closure,Unknown,Unknown,11521
18-753,70210,2019/09/11 00:00:00+00,Walk In,14,Black,Female,2018/12/19 00:00:00+00,5TH PRECINCT,,Force,Inconclusive,White,Female,11522
18-752,70209,2019/09/10 00:00:00+00,Walk In,29,Black,Female,2018/11/26 00:00:00+00,8TH PRECINCT,Admin. Closure,Service,No Charge,Black,Male,11495
18-752,70209,2019/09/10 00:00:00+00,Walk In,29,Black,Female,2018/11/26 00:00:00+00,8TH PRECINCT,Admin. Closure,Service,No Charge,White,Female,11496
18-752,70209,2019/09/10 00:00:00+00,Walk In,29,Black,Female,2018/11/26 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,11497
18-752,70209,2019/09/10 00:00:00+00,Walk In,29,Black,Female,2018/11/26 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Female,11498
18-751,70208,2019/09/10 00:00:00+00,Online,26,Unknown,Male,2019/01/02 00:00:00+00,UNKNOWN COMMAND,,Procedure,Unfounded,Unknown,Unknown,11499
18-751,70208,2019/09/10 00:00:00+00,Online,26,Unknown,Male,2019/01/02 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,11500
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,COMMUNICATIONS OPERATIONS,,Service,No Charge,Black,Male,11501
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,COMMUNICATIONS OPERATIONS,,Procedure,No Charge,Black,Male,11502
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,COMMUNICATIONS OPERATIONS,,Demeanor,Inconclusive,Black,Male,11503
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,8TH PRECINCT,,Service,No Charge,White,Male,11504
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,8TH PRECINCT,,Service,No Charge,White,Male,11505
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,8TH PRECINCT,,Service,Inconclusive,Black,Male,11506
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,8TH PRECINCT,,Procedure,No Charge,White,Male,11507
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,8TH PRECINCT,,Procedure,No Charge,White,Male,11508
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,8TH PRECINCT,,Procedure,No Charge,Black,Male,11509
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,8TH PRECINCT,,Demeanor,No Charge,White,Male,11510
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,8TH PRECINCT,,Demeanor,No Charge,White,Male,11511
18-750,70207,2019/09/10 00:00:00+00,Online,41,Black,Female,2018/12/11 00:00:00+00,8TH PRECINCT,,Demeanor,No Charge,Black,Male,11512
18-749,70206,2019/09/10 00:00:00+00,Telephone (or TDD),51,Black,Male,2019/01/23 00:00:00+00,2ND PRECINCT,,Procedure,Unfounded,Black,Male,11513
18-749,70206,2019/09/10 00:00:00+00,Telephone (or TDD),51,Black,Male,2019/01/23 00:00:00+00,2ND PRECINCT,,Procedure,Unfounded,Asian,Male,11514
18-749,70206,2019/09/10 00:00:00+00,Telephone (or TDD),51,Black,Male,2019/01/23 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,Black,Male,11515
18-749,70206,2019/09/10 00:00:00+00,Telephone (or TDD),51,Black,Male,2019/01/23 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,Asian,Male,11516
18-749,70206,2019/09/10 00:00:00+00,Telephone (or TDD),51,Black,Male,2019/01/23 00:00:00+00,2ND PRECINCT,,Force,Unfounded,Black,Male,11517
18-749,70206,2019/09/10 00:00:00+00,Telephone (or TDD),51,Black,Male,2019/01/23 00:00:00+00,2ND PRECINCT,,Demeanor,Sustained,Asian,Male,11518
18-748,70205,2019/09/10 00:00:00+00,Walk In,67,Black,Male,2018/09/13 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,Admin. Closure,Unknown,Unknown,11519
18-747,70204,2019/09/09 00:00:00+00,Walk In,32,Black,Female,2018/12/07 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,Unknown,Unknown,11443
18-747,70204,2019/09/09 00:00:00+00,Walk In,32,Black,Female,2018/12/07 00:00:00+00,2ND PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,11448
18-747,70204,2019/09/09 00:00:00+00,Walk In,32,Black,Female,2018/12/07 00:00:00+00,2ND PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,11453
18-746,70203,2019/09/09 00:00:00+00,Walk In,27,Black,Female,2018/12/12 00:00:00+00,12TH PRECINCT,,Property,No Charge,White,Male,11458
18-746,70203,2019/09/09 00:00:00+00,Walk In,27,Black,Female,2018/12/12 00:00:00+00,12TH PRECINCT,,Demeanor,Inconclusive,Black,Male,11463
18-746,70203,2019/09/09 00:00:00+00,Walk In,27,Black,Female,2018/12/12 00:00:00+00,12TH PRECINCT,,Demeanor,Inconclusive,White,Male,11494
18-745,70202,2019/09/06 00:00:00+00,Walk In,25,Black,Male,2018/12/07 00:00:00+00,UNKNOWN COMMAND,,Procedure,Inconclusive,Unknown,Unknown,11436
18-744,70201,2019/09/06 00:00:00+00,Telephone (or TDD),0,Unknown,Female,2018/10/01 00:00:00+00,FLEET MANAGEMENT,Admin. Closure,Harassment,Admin. Closure,Black,Female,11438
18-744,70201,2019/09/06 00:00:00+00,Telephone (or TDD),0,Unknown,Female,2018/10/01 00:00:00+00,FLEET MANAGEMENT,Admin. Closure,Demeanor,Admin. Closure,Black,Female,11440
18-737,70194,2019/09/05 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/11/30 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,11212
18-737,70194,2019/09/05 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/11/30 00:00:00+00,9TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,White,Male,11220
18-737,70194,2019/09/05 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/11/30 00:00:00+00,9TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,White,Male,11228
18-736,70193,2019/09/05 00:00:00+00,Telephone (or TDD),51,Unknown,Male,2018/12/20 00:00:00+00,UNKNOWN COMMAND,,Search,No Charge,Unknown,Unknown,11236
18-736,70193,2019/09/05 00:00:00+00,Telephone (or TDD),51,Unknown,Male,2018/12/20 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,11289
18-736,70193,2019/09/05 00:00:00+00,Telephone (or TDD),51,Unknown,Male,2018/12/20 00:00:00+00,8TH PRECINCT,,Search,Exonerated,Black,Male,11297
18-736,70193,2019/09/05 00:00:00+00,Telephone (or TDD),51,Unknown,Male,2018/12/20 00:00:00+00,8TH PRECINCT,,Search,Exonerated,White,Male,11301
18-736,70193,2019/09/05 00:00:00+00,Telephone (or TDD),51,Unknown,Male,2018/12/20 00:00:00+00,8TH PRECINCT,,Procedure,Exonerated,Black,Male,11306
18-736,70193,2019/09/05 00:00:00+00,Telephone (or TDD),51,Unknown,Male,2018/12/20 00:00:00+00,8TH PRECINCT,,Procedure,Exonerated,White,Male,11313
18-736,70193,2019/09/05 00:00:00+00,Telephone (or TDD),51,Unknown,Male,2018/12/20 00:00:00+00,8TH PRECINCT,,Harassment,Unfounded,White,Male,11426
18-736,70193,2019/09/05 00:00:00+00,Telephone (or TDD),51,Unknown,Male,2018/12/20 00:00:00+00,8TH PRECINCT,,Harassment,Unfounded,Black,Male,11433
18-736,70193,2019/09/05 00:00:00+00,Telephone (or TDD),51,Unknown,Male,2018/12/20 00:00:00+00,8TH PRECINCT,,Harassment,Unfounded,Black,Male,11434
18-736,70193,2019/09/05 00:00:00+00,Telephone (or TDD),51,Unknown,Male,2018/12/20 00:00:00+00,8TH PRECINCT,,Harassment,Unfounded,White,Male,11435
18-743,70200,2019/09/05 00:00:00+00,Walk In,31,Black,Female,2018/12/04 00:00:00+00,12TH PRECINCT,,Procedure,No Charge,White,Male,11582
18-743,70200,2019/09/05 00:00:00+00,Walk In,31,Black,Female,2018/12/04 00:00:00+00,12TH PRECINCT,,Harassment,No Charge,White,Male,11583
18-743,70200,2019/09/05 00:00:00+00,Walk In,31,Black,Female,2018/12/04 00:00:00+00,12TH PRECINCT,,Demeanor,Unfounded,White,Male,11584
18-742,70199,2019/09/05 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/12/10 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Service,No Charge,Black,Male,11585
18-742,70199,2019/09/05 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/12/10 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Property,Exonerated,Black,Male,11586
18-742,70199,2019/09/05 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/12/10 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Procedure,Sustained,Black,Male,11587
18-742,70199,2019/09/05 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/12/10 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Procedure,Exonerated,Black,Male,11588
18-742,70199,2019/09/05 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/12/10 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Demeanor,Exonerated,Black,Male,11589
18-741,70198,2019/09/05 00:00:00+00,Walk In,32,Black,Female,2018/09/06 00:00:00+00,2ND PRECINCT,Duplication,Service,Void,White,Male,11590
18-740,70197,2019/09/05 00:00:00+00,Telephone (or TDD),70,Unknown,Female,2018/11/29 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,11591
18-740,70197,2019/09/05 00:00:00+00,Telephone (or TDD),70,Unknown,Female,2018/11/29 00:00:00+00,8TH PRECINCT,,Demeanor,Unfounded,Black,Male,11592
18-740,70197,2019/09/05 00:00:00+00,Telephone (or TDD),70,Unknown,Female,2018/11/29 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,Black,Male,11593
18-739,70196,2019/09/05 00:00:00+00,Online,49,Unknown,Female,2018/11/21 00:00:00+00,5TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,11594
18-739,70196,2019/09/05 00:00:00+00,Online,49,Unknown,Female,2018/11/21 00:00:00+00,5TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,White,Male,11595
18-738,70195,2019/09/05 00:00:00+00,Telephone (or TDD),46,Unknown,Female,2018/12/10 00:00:00+00,6TH PRECINCT PDU,,Procedure,No Charge,Black,Male,11596
18-738,70195,2019/09/05 00:00:00+00,Telephone (or TDD),46,Unknown,Female,2018/12/10 00:00:00+00,6TH PRECINCT PDU,,Procedure,No Charge,White,Male,11597
18-738,70195,2019/09/05 00:00:00+00,Telephone (or TDD),46,Unknown,Female,2018/12/10 00:00:00+00,6TH PRECINCT PDU,,Demeanor,Inconclusive,Black,Male,11598
18-738,70195,2019/09/05 00:00:00+00,Telephone (or TDD),46,Unknown,Female,2018/12/10 00:00:00+00,6TH PRECINCT PDU,,Demeanor,Inconclusive,White,Male,11599
18-738,70195,2019/09/05 00:00:00+00,Telephone (or TDD),46,Unknown,Female,2018/12/10 00:00:00+00,6TH PRECINCT PDU,,Demeanor,Inconclusive,White,Male,11600
18-735,70192,2019/09/04 00:00:00+00,Walk In,67,Black,Female,2018/12/04 00:00:00+00,2ND PRECINCT,,Demeanor,Unfounded,White,Male,11564
