BPC,CCR,Report_Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative_Closure,Allegation,Finding,ofcrRace,ofcrSex,ObjectId
18-256,69671,2020/04/09 00:00:00+00,In-Custody,46,Black,Female,2018/07/06 00:00:00+00,12TH PRECINCT,,Procedure,Inconclusive,Black,Male,9668
18-256,69671,2020/04/09 00:00:00+00,In-Custody,46,Black,Female,2018/07/06 00:00:00+00,12TH PRECINCT,,Demeanor,No Charge,Black,Male,9669
18-252,69667,2020/04/09 00:00:00+00,Telephone (or TDD),30,Black,Female,2018/04/09 00:00:00+00,UNKNOWN COMMAND,Duplication,Procedure,Void,Unknown,Unknown,9670
18-256,69671,2020/04/09 00:00:00+00,In-Custody,46,Black,Female,2018/07/06 00:00:00+00,12TH PRECINCT,,Demeanor,Unfounded,White,Male,9671
18-249,69664,2020/04/09 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/07/11 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,9672
18-254,69669,2020/04/09 00:00:00+00,Walk In,47,Black,Male,2018/04/10 00:00:00+00,UNKNOWN COMMAND,Duplication,Harassment,Void,Unknown,Unknown,9673
18-249,69664,2020/04/09 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/07/11 00:00:00+00,MAJOR VIOLATORS,,Property,Inconclusive,Black,Male,9674
18-249,69664,2020/04/09 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/07/11 00:00:00+00,MAJOR VIOLATORS,,Property,Inconclusive,Black,Male,9675
18-249,69664,2020/04/09 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/07/11 00:00:00+00,MAJOR VIOLATORS,,Property,Inconclusive,Black,Male,9676
18-255,69670,2020/04/09 00:00:00+00,Telephone (or TDD),57,Black,Female,2018/04/11 00:00:00+00,6TH PRECINCT PDU,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Female,9677
18-248,69663,2020/04/09 00:00:00+00,Telephone (or TDD),30,Black,Female,2018/07/10 00:00:00+00,HOMICIDE SECTION,,Service,Inconclusive,White,Male,9678
18-251,69666,2020/04/09 00:00:00+00,Telephone (or TDD),24,Black,Female,2018/05/30 00:00:00+00,4TH PRECINCT,,Procedure,Sustained,Hispanic,Female,9679
18-257,69672,2020/04/09 00:00:00+00,Walk In,24,Black,Male,2018/07/10 00:00:00+00,2ND PRECINCT,,Property,Inconclusive,Hispanic,Male,9680
18-248,69663,2020/04/09 00:00:00+00,Telephone (or TDD),30,Black,Female,2018/07/10 00:00:00+00,UNKNOWN COMMAND,,Property,No Charge,Unknown,Unknown,9681
18-249,69664,2020/04/09 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/07/11 00:00:00+00,MAJOR VIOLATORS,,Procedure,Inconclusive,White,Male,9682
18-249,69664,2020/04/09 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/07/11 00:00:00+00,MAJOR VIOLATORS,,Property,Inconclusive,Hispanic,Male,9683
18-247,69662,2020/04/09 00:00:00+00,Telephone (or TDD),48,Black,Female,2018/07/11 00:00:00+00,DOMESTIC VIOLENCE UNIT,,Demeanor,Inconclusive,Black,Female,9684
18-256,69671,2020/04/09 00:00:00+00,In-Custody,46,Black,Female,2018/07/06 00:00:00+00,12TH PRECINCT,,Service,No Charge,Black,Male,9685
18-250,69665,2020/04/09 00:00:00+00,Online,57,Black,Male,2018/07/03 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,9686
18-251,69666,2020/04/09 00:00:00+00,Telephone (or TDD),24,Black,Female,2018/05/30 00:00:00+00,4TH PRECINCT,,Procedure,Sustained,White,Male,9687
18-247,69662,2020/04/09 00:00:00+00,Telephone (or TDD),48,Black,Female,2018/07/11 00:00:00+00,DOMESTIC VIOLENCE UNIT,,Demeanor,Inconclusive,Black,Male,9998
18-254,69669,2020/04/09 00:00:00+00,Walk In,47,Black,Male,2018/04/10 00:00:00+00,UNKNOWN COMMAND,Duplication,Demeanor,Void,Unknown,Unknown,9999
18-248,69663,2020/04/09 00:00:00+00,Telephone (or TDD),30,Black,Female,2018/07/10 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,10000
18-245,69660,2020/04/06 00:00:00+00,Walk In,24,Arabic,Male,2018/07/06 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,Black,Male,9971
18-245,69660,2020/04/06 00:00:00+00,Walk In,24,Arabic,Male,2018/07/06 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,White,Male,9972
18-245,69660,2020/04/06 00:00:00+00,Walk In,24,Arabic,Male,2018/07/06 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,White,Female,9973
18-241,69656,2020/04/06 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/07/10 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Sustained,White,Male,9974
18-245,69660,2020/04/06 00:00:00+00,Walk In,24,Arabic,Male,2018/07/06 00:00:00+00,6TH PRECINCT,,Demeanor,Unfounded,White,Male,9975
18-242,69657,2020/04/06 00:00:00+00,Online,57,Black,Female,2018/07/05 00:00:00+00,2ND PRECINCT PDU,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,9976
18-241,69656,2020/04/06 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/07/10 00:00:00+00,GANG INTELLIGENCE,,Force,Inconclusive,White,Male,9977
18-241,69656,2020/04/06 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/07/10 00:00:00+00,GANG INTELLIGENCE,,Force,Inconclusive,White,Male,9978
18-241,69656,2020/04/06 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/07/10 00:00:00+00,GANG INTELLIGENCE,,Force,Inconclusive,White,Male,9979
18-241,69656,2020/04/06 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/07/10 00:00:00+00,GANG INTELLIGENCE,,Entry,No Charge,White,Male,9980
18-241,69656,2020/04/06 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/07/10 00:00:00+00,GANG INTELLIGENCE,,Entry,No Charge,White,Male,9981
18-244,69659,2020/04/06 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/05/01 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown,9982
18-245,69660,2020/04/06 00:00:00+00,Walk In,24,Arabic,Male,2018/07/06 00:00:00+00,6TH PRECINCT,,Demeanor,No Charge,Black,Male,9983
18-241,69656,2020/04/06 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/07/10 00:00:00+00,GANG INTELLIGENCE,,Procedure,Inconclusive,White,Male,9984
18-245,69660,2020/04/06 00:00:00+00,Walk In,24,Arabic,Male,2018/07/06 00:00:00+00,6TH PRECINCT,,Demeanor,Sustained,White,Female,9985
18-245,69660,2020/04/06 00:00:00+00,Walk In,24,Arabic,Male,2018/07/06 00:00:00+00,6TH PRECINCT,,Procedure,Sustained,White,Male,9986
18-246,69661,2020/04/06 00:00:00+00,Walk In,34,Black,Male,2018/06/15 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown,9987
18-243,69658,2020/04/06 00:00:00+00,Telephone (or TDD),38,Black,Female,2018/07/10 00:00:00+00,UNKNOWN COMMAND,,Harassment,Inconclusive,Unknown,Unknown,9988
18-246,69661,2020/04/06 00:00:00+00,Walk In,34,Black,Male,2018/06/15 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,9989
18-246,69661,2020/04/06 00:00:00+00,Walk In,34,Black,Male,2018/06/15 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,9990
18-241,69656,2020/04/06 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/07/10 00:00:00+00,GANG INTELLIGENCE,,Search,No Charge,White,Male,9991
18-241,69656,2020/04/06 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/07/10 00:00:00+00,GANG INTELLIGENCE,,Search,No Charge,White,Male,9992
18-245,69660,2020/04/06 00:00:00+00,Walk In,24,Arabic,Male,2018/07/06 00:00:00+00,6TH PRECINCT,,Demeanor,Sustained,White,Male,9993
18-244,69659,2020/04/06 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/05/01 00:00:00+00,6TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,9994
18-244,69659,2020/04/06 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/05/01 00:00:00+00,6TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,9995
18-241,69656,2020/04/06 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/07/10 00:00:00+00,GANG INTELLIGENCE,,Demeanor,No Charge,White,Male,9996
18-246,69661,2020/04/06 00:00:00+00,Walk In,34,Black,Male,2018/06/15 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Asian,Male,9997
18-239,69654,2020/04/05 00:00:00+00,Telephone (or TDD),45,Black,Female,2018/06/26 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,9959
18-239,69654,2020/04/05 00:00:00+00,Telephone (or TDD),45,Black,Female,2018/06/26 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,Black,Male,9960
18-240,69655,2020/04/05 00:00:00+00,Walk In,28,Black,Female,2018/06/25 00:00:00+00,7TH PRECINCT PDU,,Procedure,Unfounded,Black,Male,9961
18-239,69654,2020/04/05 00:00:00+00,Telephone (or TDD),45,Black,Female,2018/06/26 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9962
18-240,69655,2020/04/05 00:00:00+00,Walk In,28,Black,Female,2018/06/25 00:00:00+00,7TH PRECINCT PDU,,Harassment,Inconclusive,Black,Male,9963
18-239,69654,2020/04/05 00:00:00+00,Telephone (or TDD),45,Black,Female,2018/06/26 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,White,Male,9964
18-239,69654,2020/04/05 00:00:00+00,Telephone (or TDD),45,Black,Female,2018/06/26 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,White,Male,9965
18-240,69655,2020/04/05 00:00:00+00,Walk In,28,Black,Female,2018/06/25 00:00:00+00,7TH PRECINCT PDU,,Demeanor,Inconclusive,Black,Male,9966
18-240,69655,2020/04/05 00:00:00+00,Walk In,28,Black,Female,2018/06/25 00:00:00+00,7TH PRECINCT PDU,,Service,No Charge,Black,Male,9967
18-239,69654,2020/04/05 00:00:00+00,Telephone (or TDD),45,Black,Female,2018/06/26 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,Black,Female,9968
18-239,69654,2020/04/05 00:00:00+00,Telephone (or TDD),45,Black,Female,2018/06/26 00:00:00+00,COMMUNICATIONS OPERATIONS,,Procedure,Inconclusive,Black,Male,9969
18-240,69655,2020/04/05 00:00:00+00,Walk In,28,Black,Female,2018/06/25 00:00:00+00,7TH PRECINCT PDU,,Procedure,Exonerated,Black,Male,9970
18-235,69650,2020/04/04 00:00:00+00,Telephone (or TDD),45,Black,Male,2018/06/19 00:00:00+00,9TH PRECINCT PDU,,Service,No Charge,White,Male,9619
18-238,69653,2020/04/04 00:00:00+00,Walk In,42,Black,Female,2018/06/22 00:00:00+00,2ND PRECINCT,,Procedure,Unfounded,White,Male,9620
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Procedure,Inconclusive,White,Female,9621
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Arrest,Inconclusive,White,Male,9622
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Arrest,Inconclusive,White,Male,9623
18-238,69653,2020/04/04 00:00:00+00,Walk In,42,Black,Female,2018/06/22 00:00:00+00,2ND PRECINCT,,Demeanor,Unfounded,White,Male,9624
18-237,69652,2020/04/04 00:00:00+00,Walk In,51,Black,Female,2018/06/25 00:00:00+00,7TH PRECINCT PDU,,Service,No Charge,Black,Male,9625
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Arrest,Inconclusive,Black,Male,9626
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Arrest,Inconclusive,Black,Male,9627
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Arrest,Inconclusive,Black,Male,9628
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Search,Inconclusive,White,Male,9629
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Search,Inconclusive,White,Male,9630
18-238,69653,2020/04/04 00:00:00+00,Walk In,42,Black,Female,2018/06/22 00:00:00+00,2ND PRECINCT,,Service,No Charge,White,Male,9631
18-238,69653,2020/04/04 00:00:00+00,Walk In,42,Black,Female,2018/06/22 00:00:00+00,2ND PRECINCT,,Service,No Charge,White,Male,9632
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Arrest,Inconclusive,White,Female,9633
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Arrest,Inconclusive,White,Female,9634
18-235,69650,2020/04/04 00:00:00+00,Telephone (or TDD),45,Black,Male,2018/06/19 00:00:00+00,9TH PRECINCT PDU,,Procedure,Unfounded,White,Male,9635
18-235,69650,2020/04/04 00:00:00+00,Telephone (or TDD),45,Black,Male,2018/06/19 00:00:00+00,9TH PRECINCT,,Procedure,Unfounded,White,Male,9636
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,9637
18-236,69651,2020/04/04 00:00:00+00,Walk In,56,Black,Male,2018/04/09 00:00:00+00,3RD PRECINCT,Admin. Closure,Harassment,Admin. Closure,Black,Female,9638
18-232,69647,2020/04/04 00:00:00+00,Telephone (or TDD),40,Black,Female,2018/06/19 00:00:00+00,3RD PRECINCT,,Demeanor,Unfounded,Black,Male,9639
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Search,Inconclusive,White,Female,9640
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Search,Inconclusive,White,Female,9641
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,9642
18-234,69649,2020/04/04 00:00:00+00,Telephone (or TDD),34,Black,Female,2018/07/03 00:00:00+00,12TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Hispanic,Male,9643
18-232,69647,2020/04/04 00:00:00+00,Telephone (or TDD),40,Black,Female,2018/06/19 00:00:00+00,3RD PRECINCT,,Service,Exonerated,White,Male,9644
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Search,Inconclusive,Black,Male,9645
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Search,Inconclusive,Black,Male,9646
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,9TH PRECINCT,,Search,Inconclusive,Black,Male,9647
18-232,69647,2020/04/04 00:00:00+00,Telephone (or TDD),40,Black,Female,2018/06/19 00:00:00+00,3RD PRECINCT,,Demeanor,Unfounded,White,Male,9648
18-237,69652,2020/04/04 00:00:00+00,Walk In,51,Black,Female,2018/06/25 00:00:00+00,7TH PRECINCT PDU,,Demeanor,Inconclusive,Black,Male,9649
18-232,69647,2020/04/04 00:00:00+00,Telephone (or TDD),40,Black,Female,2018/06/19 00:00:00+00,3RD PRECINCT,,Service,Exonerated,Black,Male,9650
18-237,69652,2020/04/04 00:00:00+00,Walk In,51,Black,Female,2018/06/25 00:00:00+00,7TH PRECINCT PDU,,Procedure,Unfounded,Black,Male,9951
18-233,69648,2020/04/04 00:00:00+00,Telephone (or TDD),42,Black,Male,2018/07/05 00:00:00+00,9TH PRECINCT,Admin. Closure,Harassment,Admin. Closure,White,Male,9952
18-238,69653,2020/04/04 00:00:00+00,Walk In,42,Black,Female,2018/06/22 00:00:00+00,2ND PRECINCT,,Procedure,Exonerated,White,Male,9953
18-238,69653,2020/04/04 00:00:00+00,Walk In,42,Black,Female,2018/06/22 00:00:00+00,2ND PRECINCT,,Procedure,Exonerated,White,Male,9954
18-234,69649,2020/04/04 00:00:00+00,Telephone (or TDD),34,Black,Female,2018/07/03 00:00:00+00,12TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,White,Male,9955
18-232,69647,2020/04/04 00:00:00+00,Telephone (or TDD),40,Black,Female,2018/06/19 00:00:00+00,Unknown Command,,Demeanor,No Charge,Unknown,Unknown,9956
18-231,69646,2020/04/04 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/11 00:00:00+00,UNKNOWN COMMAND,,Search,No Charge,Unknown,Unknown,9957
18-232,69647,2020/04/04 00:00:00+00,Telephone (or TDD),40,Black,Female,2018/06/19 00:00:00+00,Unknown Command,,Service,No Charge,Unknown,Unknown,9958
18-229,69644,2020/04/03 00:00:00+00,In-Custody,23,Black,Male,2018/07/19 00:00:00+00,GANG INTELLIGENCE,,Force,Inconclusive,Black,Male,9605
18-228,69643,2020/04/03 00:00:00+00,Telephone (or TDD),62,Black,Male,2018/04/19 00:00:00+00,UNKNOWN COMMAND,,Procedure,Exonerated,White,Male,9606
18-230,69645,2020/04/03 00:00:00+00,Telephone (or TDD),51,Black,Female,2018/06/12 00:00:00+00,ABANDON VEHICLE TASK FORCE,,Harassment,No Charge,Black,Female,9607
18-229,69644,2020/04/03 00:00:00+00,In-Custody,23,Black,Male,2018/07/19 00:00:00+00,GANG INTELLIGENCE SURVEILLANCE TRANSIT TEAM,,Force,Inconclusive,Black,Male,9608
18-229,69644,2020/04/03 00:00:00+00,In-Custody,23,Black,Male,2018/07/19 00:00:00+00,GANG INTELLIGENCE SURVEILLANCE TRANSIT TEAM,,Force,Inconclusive,Black,Male,9609
18-229,69644,2020/04/03 00:00:00+00,In-Custody,23,Black,Male,2018/07/19 00:00:00+00,GANG INTELLIGENCE SURVEILLANCE TRANSIT TEAM,,Force,Inconclusive,White,Male,9610
18-229,69644,2020/04/03 00:00:00+00,In-Custody,23,Black,Male,2018/07/19 00:00:00+00,GANG INTELLIGENCE SURVEILLANCE TRANSIT TEAM,,Force,Inconclusive,White,Male,9611
18-229,69644,2020/04/03 00:00:00+00,In-Custody,23,Black,Male,2018/07/19 00:00:00+00,GANG INTELLIGENCE SURVEILLANCE TRANSIT TEAM,,Force,Inconclusive,White,Male,9612
18-228,69643,2020/04/03 00:00:00+00,Telephone (or TDD),62,Black,Male,2018/04/19 00:00:00+00,12TH PRECINCT,,Demeanor,Unfounded,Hispanic,Male,9613
18-228,69643,2020/04/03 00:00:00+00,Telephone (or TDD),62,Black,Male,2018/04/19 00:00:00+00,12TH PRECINCT,,Procedure,Exonerated,White,Male,9614
18-230,69645,2020/04/03 00:00:00+00,Telephone (or TDD),51,Black,Male,2018/06/12 00:00:00+00,ABANDON VEHICLE TASK FORCE,,Harassment,No Charge,Black,Female,9615
18-230,69645,2020/04/03 00:00:00+00,Telephone (or TDD),51,Black,Female,2018/06/12 00:00:00+00,ABANDON VEHICLE TASK FORCE,,Demeanor,Inconclusive,Black,Female,9616
18-228,69643,2020/04/03 00:00:00+00,Telephone (or TDD),62,Black,Male,2018/04/19 00:00:00+00,12TH PRECINCT,,Procedure,Exonerated,Hispanic,Male,9617
18-230,69645,2020/04/03 00:00:00+00,Telephone (or TDD),51,Black,Male,2018/06/12 00:00:00+00,ABANDON VEHICLE TASK FORCE,,Demeanor,Inconclusive,Black,Female,9618
18-227,69642,2020/03/31 00:00:00+00,Walk In,35,Black,Male,2018/07/03 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Harassment,Admin. Closure,Unknown,Unknown,9604
18-225,69640,2020/03/30 00:00:00+00,Walk In,41,Black,Male,2018/06/27 00:00:00+00,2ND PRECINCT,,Harassment,Unfounded,Black,Male,9530
18-225,69640,2020/03/30 00:00:00+00,Walk In,41,Black,Male,2018/06/27 00:00:00+00,2ND PRECINCT,,Harassment,Unfounded,Black,Male,9531
18-226,69641,2020/03/30 00:00:00+00,Walk In,33,Black,Male,2018/07/05 00:00:00+00,9TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Female,9532
18-226,69641,2020/03/30 00:00:00+00,Walk In,33,Black,Male,2018/07/05 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,Unknown,Unknown,9533
18-226,69641,2020/03/30 00:00:00+00,Walk In,33,Black,Male,2018/07/05 00:00:00+00,9TH PRECINCT,Admin. Closure,Service,Admin. Closure,Black,Female,9534
18-226,69641,2020/03/30 00:00:00+00,Walk In,33,Black,Male,2018/07/05 00:00:00+00,9TH PRECINCT,Admin. Closure,Service,Admin. Closure,Black,Female,9535
18-226,69641,2020/03/30 00:00:00+00,Walk In,33,Black,Male,2018/07/05 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown,9536
18-226,69641,2020/03/30 00:00:00+00,Walk In,33,Black,Male,2018/07/05 00:00:00+00,9TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,Black,Female,9601
18-225,69640,2020/03/30 00:00:00+00,Walk In,41,Black,Male,2018/06/27 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown,9602
18-226,69641,2020/03/30 00:00:00+00,Walk In,33,Black,Male,2018/07/05 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Demeanor,No Charge,Unknown,Unknown,9603
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,8TH PRECINCT,,Entry,Exonerated,Black,Male,9519
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,8TH PRECINCT,,Entry,Exonerated,Black,Male,9520
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,8TH PRECINCT,,Entry,Exonerated,Black,Male,9521
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,8TH PRECINCT,,Entry,Exonerated,Black,Male,9522
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,Black,Male,9523
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,8TH PRECINCT,,Search,Exonerated,Black,Male,9524
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,8TH PRECINCT,,Search,Exonerated,Black,Male,9525
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,8TH PRECINCT,,Property,Unfounded,Black,Male,9526
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,8TH PRECINCT,,Property,Unfounded,Black,Male,9527
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9528
18-224,69639,2020/03/28 00:00:00+00,Walk In,27,Black,Female,2018/06/21 00:00:00+00,UNKNOWN COMMAND,,Entry,No Charge,Unknown,Unknown,9529
18-221,69635,2020/03/27 00:00:00+00,Online,21,Black,Male,2018/06/18 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Search,No Charge,Unknown,Unknown,9455
18-222,69636,2020/03/27 00:00:00+00,Telephone (or TDD),38,White,Female,2018/06/18 00:00:00+00,SECONDARY EMPLOYMENT,,Procedure,Inconclusive,White,Male,9456
18-221,69635,2020/03/27 00:00:00+00,Online,0,White,Female,2018/06/18 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Entry,No Charge,Unknown,Unknown,9457
18-221,69635,2020/03/27 00:00:00+00,Online,0,White,Female,2018/06/18 00:00:00+00,HOMICIDE SECTION,Admin. Closure,Procedure,Admin. Closure,White,Male,9459
18-220,69634,2020/03/27 00:00:00+00,Email,0,Black,Male,2018/03/28 00:00:00+00,UNKNOWN COMMAND,Void,Force,Void,Unknown,Unknown,9463
18-221,69635,2020/03/27 00:00:00+00,Online,21,Black,Male,2018/06/18 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Property,No Charge,Unknown,Unknown,9509
18-222,69636,2020/03/27 00:00:00+00,Telephone (or TDD),38,White,Female,2018/06/18 00:00:00+00,SECONDARY EMPLOYMENT,,Procedure,Sustained,White,Male,9510
18-221,69635,2020/03/27 00:00:00+00,Online,0,White,Female,2018/06/18 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Search,No Charge,Unknown,Unknown,9511
18-223,69637,2020/03/27 00:00:00+00,Telephone (or TDD),31,Unknown,Female,2018/04/12 00:00:00+00,UNKNOWN COMMAND,,Procedure,Admin. Closure,Unknown,Unknown,9512
18-219,69633,2020/03/27 00:00:00+00,Email,0,Black,Male,2018/03/28 00:00:00+00,UNKNOWN COMMAND,Void,Force,Void,Unknown,Unknown,9513
18-223,69637,2020/03/27 00:00:00+00,Telephone (or TDD),31,Unknown,Female,2018/04/12 00:00:00+00,UNKNOWN COMMAND,,Property,Admin. Closure,Unknown,Unknown,9514
